評論,tokens
"本來對於施巴的產品
一直很有好感
很多商品都很適合兒童使用
所以想說買他們家的洗髮產品試試
但很悲劇的是
我本來不知道有添加咖啡因的產品
我皮膚接觸了會有紅癢的症狀
所以如果不知道會不會對於咖啡因過敏的朋友
要先試試看
第一次使用那天不知道
所以整個額頭還有耳朵都有碰到
整個紅的像關公XDD
但是很神奇的是頭皮沒有紅
目前只能很小心的不要碰到其他地方
只能碰到頭皮
洗完會有一點涼涼的感覺
頭髮摸起來是澀澀的
因為沒有添加矽靈關係
他裡面的主要成分有：NHE(菸鹼酸)、咖啡因、銀杏葉
我就是希望可以增加髮量","['本來', '對於', '施巴', '的', '產品', '一直', '很', '有', '好感', '很多', '商品', '都', '很', '適合', '兒童', '使用', '所以', '想說', '買', '他們', '家', '的', '洗髮', '產品', '試試', '但', '很', '悲劇', '的', '是', '我', '本來', '不', '知道', '有', '添加', '咖啡因', '的', '產品', '我', '皮膚', '接觸', '了', '會', '有', '紅癢', '的', '症狀', '所以', '如果', '不', '知道', '會不會', '對於', '咖啡因', '過敏', '的', '朋友', '要', '先', '試試', '看', '第一', '次', '使用', '那', '天', '不', '知道', '所以', '整', '個', '額頭', '還', '有', '耳朵', '都', '有', '碰到', '整', '個', '紅', '的', '像', '關公', '但是', '很', '神奇', '的', '是', '頭皮', '沒有', '紅', '目前', '只', '能', '很', '小心', '的', '不要', '碰到', '其他', '地方', '只', '能', '碰到', '頭皮', '洗完', '會', '有', '一點', '涼涼', '的', '感覺', '頭髮', '摸起來', '是', '澀澀', '的', '因為', '沒有', '添加', '矽靈', '關係', '他', '裡面', '的', '主要', '成分', '有', '菸鹼酸', '咖啡因', '銀杏葉', '我', '就是', '希望', '可以', '增加', '髮量']"
"洗第一次就很有感的洗髮精
今天是我買了這罐後，第二次洗髮
因為效果真的太顯著，所以上來這邊寫心得給好評
我本身習慣最多兩天就要洗頭的類型
一天不洗，頭皮不會癢
撐到第二天，頭皮有時候不會癢，有時候會癢
而且頭皮不太容易會油
所以冬天可以撐到第三天才洗
我的髮量算多，不算很會掉髮
每次洗髮都掉大約會30根左右
吹頭或梳頭各會掉20根左右
平時睡醒也會掉好幾根
已經是很習以為常了
我想不到有一天居然可以看到更少的掉髮量
我第一天就發現掉髮的情況少了三分之二
真的不誇張，少掉髮三分之二耶！
這是什麼概念？代表這","['洗', '第一', '次', '就', '很', '有感', '的', '洗髮精', '今天', '是', '我', '買', '了', '這', '罐', '後', '第二', '次', '洗髮', '因為', '效果', '真的', '太', '顯著', '所以', '上來', '這邊', '寫', '心得', '給', '好評', '我', '本身', '習慣', '最多', '兩', '天', '就', '要', '洗頭', '的', '類型', '一', '天', '不', '洗', '頭皮', '不會', '癢', '撐到', '第二', '天', '頭皮', '有時候', '不會', '癢', '有時候', '會', '癢', '而且', '頭皮', '不', '太', '容易', '會油', '所以', '冬天', '可以', '撐到', '第三', '天', '才', '洗', '我', '的', '髮量', '算', '多', '不', '算', '很', '會', '掉髮', '每', '次', '洗髮', '都', '掉', '大約', '會根', '左右', '吹頭', '或', '梳頭', '各', '會', '掉', '根', '左右', '平時', '睡醒', '也', '會', '掉', '好幾', '根', '已經', '是', '很', '習以為常', '了', '我', '想不到', '有', '一', '天', '居然', '可以', '看到', '更少', '的', '掉髮量', '我', '第一', '天', '就', '發現', '掉髮', '的', '情況', '少', '了', '三分之二', '真的', '不', '誇張', '少', '掉髮', '三分之二', '耶', '這', '是', '什麼', '概念', '代表', '這']"
"過年前
染了比較冷色系的頭髮~~
第一次挑染漂髮~~
想說希望顏色可以漂亮一點~~
持久一點~~~
所以...
手刀買了一堆護色產品~~~
因為小孩上學+疫情的關係~~
我直接在MOMO旗艦店下單~~
速度快又超多贈品~~~
顏色跟包裝很美~~
淡淡的獨角獸色系~~
夢幻到不行~~~
味道也很舒服~~
淡淡的~~
比較偏向粉味的花香~~
是比較液體狀的洗髮精~~
跟乳狀洗髮精比起來~
我更喜歡透明狀的洗髮精~~
稍微清爽一點~~
洗起來很舒服~~
改善毛躁...
柔順~~~味道香~~
泡泡細緻~~
但泡泡","['過年', '前', '染', '了', '比較', '冷色系', '的', '頭髮', '第一', '次', '挑染', '漂髮', '想', '說', '希望', '顏色', '可以', '漂亮', '一點', '持久', '一點', '所以', '手刀', '買', '了', '一', '堆', '護色', '產品', '因為', '小孩', '上學', '疫情', '的', '關係', '我', '直接', '在', '旗艦店', '下單', '速度', '快', '又', '超', '多', '贈品', '顏色', '跟', '包裝', '很', '美', '淡淡', '的', '獨角獸', '色系', '夢幻到', '不行', '味道', '也', '很', '舒服', '淡淡', '的', '比較', '偏向', '粉味', '的', '花香', '是', '比較', '液體', '狀', '的', '洗髮精', '跟', '乳狀', '洗髮精', '比起來', '我', '更', '喜歡', '透明狀', '的', '洗髮精', '稍微', '清爽', '一點', '洗起來', '很', '舒服', '改善', '毛躁', '柔順', '味道', '香', '泡泡', '細緻', '但', '泡泡']"
"有淡淡香味，
洗起來頭髮超級粗糙．．．
油頭沒有特別改善，頭髮打結粗糙
他們家產品大多不錯，雷品一兩個而已
建議官網購入，會悄悄送超級多東西
購入２０００左右，會送很多中罐跟小罐試用
（已經回購很多次其他產品）","['有', '淡淡', '香味', '洗起來', '頭髮', '超級', '粗糙', '油頭', '沒有', '特別', '改善', '頭髮', '打結', '粗糙', '他們', '家產品', '大多', '不錯', '雷品', '一兩', '個', '而已', '建議', '官網', '購入', '會', '悄悄', '送', '超級', '多', '東西', '購入', '左右', '會', '送', '很多', '中罐', '跟', '小', '罐', '試用', '已經', '回購', '很多', '次', '其他', '產品']"
"非常好用，己經使用超過4年了，是浴室必備用品
本身頭皮易出油及長痘(比臉還誇張)，頭髮也較細較稀疏
這罐用量省，起泡容易，且洗完頭皮真的有清爽的感覺
頭皮清爽感對我非常重要，我太容易出油了每天都會洗頭，
因為髮量少，這罐洗後髮根也會比較蓬鬆一點
外出旅遊我也要分裝小罐，反正這罐就要帶著比較安心
只是洗完髮髮尾會比較乾，通常要潤髮乳或用髮油稍微擦一下
補充一下，如果頭皮長痘時我會在此款洗髮精中加上二滴茶樹精油
效果也不錯!","['非常', '好用', '己經', '使用', '超過', '年', '了', '是', '浴室', '必備', '用品', '本身', '頭皮', '易', '出', '油', '及', '長', '痘', '比', '臉', '還', '誇張', '頭髮', '也', '較', '細', '較', '稀疏', '這', '罐', '用量', '省起', '泡', '容易', '且', '洗完', '頭皮', '真的', '有', '清爽', '的', '感覺', '頭皮', '清爽感', '對', '我', '非常', '重要', '我', '太', '容易', '出', '油', '了', '每', '天', '都', '會', '洗頭', '因為', '髮量', '少', '這', '罐', '洗', '後', '髮根', '也', '會', '比較', '蓬鬆', '一點', '外出', '旅遊', '我', '也', '要', '分裝', '小', '罐', '反正', '這', '罐', '就', '要', '帶', '著', '比較', '安心', '只是', '洗完髮', '髮尾', '會', '比較', '乾', '通常', '要', '潤髮乳', '或', '用', '髮油', '稍微', '擦', '一下', '補充', '一下', '如果', '頭皮', '長痘', '時', '我', '會', '在', '此', '款', '洗髮精', '中', '加上', '二', '滴', '茶樹', '精油', '效果', '也', '不錯']"
"大家好！我是莉菈❤這次我要分享的是
Ryo 呂—滋養韌髮洗髮精(油性)
謝謝@cosme 2021網友交流會提供的禮物🎆
上次幸運參加是在2019年
沒想到今年還能被抽到～太開心了(◍´꒳`◍)
在開始分享交流會小心得前
先來說說這篇的重點心得吧～～
原本在禮物包裡面的樣子是這樣
外包裝完全看不出裡面是什麼
只知道是呂的產品，外表只有韓文標示看不懂😂
好奇心驅使之下，馬上拆開來看是什麼！
裡面的產品標示寫是油性頭皮適用
太好了(⁎˃ᴗ˂⁎)是適合我的款式
實際洗起來的感受還不錯(*¯︶¯*)
很好起泡泡，","['大家', '好', '我', '是', '莉菈', '這', '次', '我', '要', '分享', '的', '是', '呂滋養', '韌髮', '洗髮', '精油性', '謝謝', '網友', '交流會', '提供', '的', '禮物', '上', '次', '幸運', '參加', '是', '在', '年', '沒想到', '今年', '還', '能', '被', '抽到', '太', '開心', '了', '在', '開始', '分享', '交流會', '小心', '得', '前', '先', '來', '說說', '這', '篇', '的', '重點', '心得', '吧', '原本', '在', '禮物包', '裡面', '的', '樣子', '是', '這樣', '外包裝', '完全', '看', '不', '出', '裡面', '是', '什麼', '只', '知道', '是', '呂', '的', '產品', '外表', '只有', '韓文', '標示', '看', '不', '懂', '好奇心', '驅使', '之下', '馬上', '拆開', '來', '看', '是', '什麼', '裡面', '的', '產品', '標示', '寫', '是', '油性', '頭皮', '適用', '太', '好', '了', '是', '適合', '我', '的', '款式', '實際', '洗起來', '的', '感受', '還', '不錯', '很', '好', '起', '泡泡']"
"這瓶洗髮精是我近期以來用過最喜歡的一款洗髮精了
它的香味很清新，泡沫是清爽型的，起泡容易也好沖淨，不會有滑滑的殘留感。
洗完即使不用潤髮乳或護髮產品也不會有毛躁的感覺。
髮根也很蓬鬆，在夏天抑制頭皮味的效果很好哦！
而且它有微微的涼感，洗完頭皮很舒服。","['這', '瓶', '洗髮精', '是', '我', '近期', '以來', '用', '過', '最', '喜歡', '的', '一', '款', '洗髮精', '了', '它', '的', '香味', '很', '清新', '泡沫', '是', '清爽型', '的', '起泡', '容易', '也', '好', '沖淨', '不會', '有', '滑滑', '的', '殘留感', '洗完', '即使', '不用', '潤髮乳', '或', '護髮', '產品', '也', '不會', '有', '毛躁', '的', '感覺', '髮根', '也', '很', '蓬鬆', '在', '夏天', '抑制', '頭皮', '味', '的', '效果', '很', '好', '哦', '而且', '它', '有', '微微', '的', '涼感', '洗完', '頭皮', '很', '舒服']"
"我是年過35歲的中年大叔
我沒收試用或受邀業配，都是自己花錢買來親自使用，所以我的心得是最真實的呈現！
大賣場看到台塑生醫有不同顏色種類的洗髮精，看上去覺得滿漂亮的，選了一罐控油去屑用看看。
味道部分帶有一點點的香味，洗起來泡沫多，沖洗掉之後我的頭髮不會乾澀打結，會跟其他牌洗髮精交替使用。","['我', '是', '年過', '歲', '的', '中年', '大叔', '我', '沒', '收', '試用', '或', '受', '邀', '業配', '都', '是', '自己', '花錢', '買來', '親自', '使用', '所以', '我', '的', '心得', '是', '最', '真實', '的', '呈現', '大', '賣場', '看到', '台塑', '生醫', '有', '不同', '顏色', '種類', '的', '洗髮精', '看上去', '覺得', '滿', '漂亮', '的', '選', '了', '一', '罐', '控油', '去屑', '用', '看看', '味道', '部分', '帶有', '一點點', '的', '香味', '洗起來', '泡沫', '多', '沖洗掉', '之後', '我', '的', '頭髮', '不會', '乾澀', '打結', '會', '跟', '其他', '牌', '洗髮精', '交替', '使用']"
"夏天到了就是要來點去油的洗髮精
本人是油性頭皮
以前早上洗頭晚上就拜了的那種油😂😂
目前最愛的還是南法香頌的忍冬
每次回台灣一定扛兩罐1000ml的
但因為疫情關係
庫存只剩一罐
雖然夠洗一年
但還是想先尋找替代品
看網路上很多人推這款
又很方便購入
因此就買來試試看
倒出來的顏色是藍綠色
非常清爽的顏色
連顏色都很適合夏天😂😂
下圖是我一天沒洗頭
就是前晚洗了
當天還沒洗的樣子
顧娃特別狼狽＋大流汗😂😂
下圖是洗過以後
他的控油力不錯
很且洗起來有一點涼感
味道是舒服的薄荷味
而且很容易購入
雖然單價稍","['夏天', '到', '了', '就', '是', '要', '來', '點', '去', '油', '的', '洗髮精', '本人', '是', '油性', '頭皮', '以前', '早上', '洗頭', '晚上', '就', '拜', '了', '的', '那', '種', '油', '目前', '最', '愛', '的', '還', '是', '南法香頌', '的', '忍冬', '每', '次', '回', '台灣', '一定', '扛', '兩', '罐', '的', '但', '因為', '疫情', '關係', '庫存', '只', '剩', '一', '罐', '雖然', '夠', '洗', '一', '年', '但', '還是', '想', '先', '尋找', '替代品', '看', '網路', '上', '很多', '人', '推', '這', '款', '又', '很', '方便', '購入', '因此', '就', '買來', '試試', '看', '倒出來', '的', '顏色', '是', '藍綠色', '非常', '清爽', '的', '顏色', '連', '顏色', '都', '很', '適合', '夏天', '下圖', '是', '我', '一', '天', '沒', '洗頭', '就是', '前晚', '洗', '了', '當天', '還', '沒', '洗', '的', '樣子', '顧娃', '特別', '狼狽', '大流汗', '下圖', '是', '洗', '過', '以後', '他', '的', '控油力', '不錯', '很', '且', '洗起來', '有', '一點', '涼感', '味道', '是', '舒服', '的', '薄荷味', '而且', '很', '容易', '購入', '雖然', '單價', '稍']"
"非常感謝這次UrCosme給的試用機會，
先說一下我的髮質好了，我是有脂漏頭皮易出油但是頭髮愈近髮尾就愈乾的人，髮質有點自然卷，因為頭皮有脂漏的關係，所以頭皮是比較容易有皮屑跟出油的人，基本上頭髮洗完隔天就扁塌的。
所以也蠻挑洗髮精的，近幾年比較偏好無矽靈的洗髮品。
所以這次也很期待思波綺的瞬亮修護洗髮乳。
先來看我還沒洗之前的頭髮吧，可以看到髮尾有點乾，還有一些分叉，整體是有點毛燥的，
瞬亮修護洗髮乳呢，泡沫我覺得是算比較鬆軟的泡泡，不是很綿密比較緊實的那種。
香味嘛，聞起來是帶點果酸味(水果的那種自然","['非常', '感謝', '這', '次', '給', '的', '試用', '機會', '先', '說', '一下', '我', '的', '髮質', '好了', '我', '是', '有', '脂漏', '頭皮', '易', '出', '油', '但是', '頭髮', '愈', '近', '髮尾', '就', '愈', '乾', '的', '人', '髮質', '有點', '自然卷', '因為', '頭皮', '有', '脂漏', '的', '關係', '所以', '頭皮', '是', '比較', '容易', '有', '皮屑', '跟', '出', '油', '的', '人', '基本', '上', '頭髮', '洗完', '隔天', '就', '扁塌', '的', '所以', '也', '蠻', '挑', '洗髮精', '的', '近', '幾', '年', '比較', '偏好', '無', '矽靈', '的', '洗髮品', '所以', '這', '次', '也', '很', '期待', '思波綺', '的', '瞬亮', '修護', '洗髮乳', '先', '來', '看', '我', '還', '沒', '洗', '之前', '的', '頭髮', '吧', '可以', '看到', '髮尾', '有點', '乾', '還', '有', '一些', '分叉', '整體', '是', '有點', '毛燥', '的', '瞬亮', '修護', '洗髮乳', '呢', '泡沫', '我', '覺得', '是', '算', '比較', '鬆軟', '的', '泡泡', '不', '是', '很', '綿密', '比較', '緊實', '的', '那', '種', '香味', '嘛', '聞起來', '是', '帶', '點', '果酸味', '水果', '的', '那', '種', '自然']"
