評論,tokens
"在好市多以兩瓶一組特價309買的 原價389
換算下來900ml一瓶155-195大洋不算太貴
雖然這瓶深層潔淨評價很兩極
基於沒試過怎知好不好的想法下還是買了
現在出的一堆洗髮精不是太小瓶就是貴的要史
貴就算了也不好用 真的是真心換絕情💔
倒出來是透明藍綠色 無矽靈 添加維他命跟蘆薈
有泡泡糖的香味 原本擔心這味道有點甜膩
實際洗過後覺得自己可以接受
泡泡跟一般透明洗髮精一樣豐富好沖洗
油性頭皮的我洗了兩次 感到頭皮跟頭髮很清爽舒服
之前的洗髮精洗淨力在冬天還可以
最近天熱狂流汗覺得油黏已不敷使用才開這","['好市', '特價', '原價', '換算', '大洋', '深層', '潔淨', '評價', '兩極', '想法', '現在', '就是', '史貴', '算了', '好用', '真心', '絕情', '倒出來', '透明', '藍綠色', '矽靈', '添加', '維他命', '蘆薈', '泡泡糖', '香味', '原本', '擔心', '味道', '甜膩', '實際', '接受', '泡泡', '透明', '豐富', '沖洗', '油性', '頭皮', '感到', '頭皮', '清爽', '舒服', '洗淨力', '冬天', '還可以', '最近', '流汗', '油黏', '不敷']"
"最近入手的新洗髮精  Hair Recipe 生薑蘋果防斷滋養洗髮露
有先urcosme一下他品牌的洗髮精 大家評價都不錯
尤其是奇異果那款 賣的嚇嚇叫
價錢是399屈臣氏有小打折 算是有稍貴一點的喲!!!
最吸引我的是他的生薑成份，是受損染燙髮用
剛好我最近覺的頭髮掉的比較多 可以來感覺一下效果~
這瓶的話是符合我的標準~無添加 矽靈、礦物油、防腐劑的~
味道聞起來都只有聞到蘋果香味 很好聞 香香甜甜的
香味很療癒
泡沫也是相當的豐富 好起泡~我頭髮多又長 洗的話大約是按2-3下
像鮮奶油的泡泡超多 洗","['最近', '入手', 'Hair', 'Recipe', '生薑', '蘋果', '防斷', '滋養', '評價', '不錯', '尤其', '奇異果', '嚇嚇叫', '價錢', '屈臣氏', '打折', '一點', '吸引', '生薑', '成份', '受損', '燙髮', '剛好', '最近', '符合', '標準', '添加', '矽靈', '礦物油', '防腐劑', '味道', '聞起來', '只有', '聞到', '蘋果', '香味', '香香', '甜甜', '香味', '療癒', '泡沫', '相當', '豐富', '好起', '長洗', '奶油', '泡泡', '超多']"
"tsaio 上山採藥 魚池紅玉修護洗髮露
之前已經使用過艾草洗髮乳，還有日光金萱，覺得使用上都很日常
不刺激也不會打結毛躁，所以日光金萱快要用完，剛好又碰到foodpanda
超市平日69折，二話不說再拿一瓶 魚池紅玉 ＾＾
CIAO/CIAO - [tsaio 上山採藥] 日光金萱頭皮洗髮露
包裝跟金萱差不多，洗髮精也都是透明，因為瓶子的關係看起來是琥珀色
差別只有標示的顏色、名字。之前包裝已經寫過了所以就不多說
這邊來比較一下兩款「台灣特色茶洗系列」的洗髮露， 日光金萱 VS 魚池紅玉 😁
✎ 味道：","['tsaio', '上山', '採藥', '魚池', '紅玉', '修護', '已經', '艾草', '日光', '金萱', '日常', '刺激', '打結', '毛躁', '日光', '金萱', '快要', '用完', '碰到', 'food', 'panda', '超市', '平日', '二話', '魚池', '紅玉', 'CIAOCIAOtsaio', '上山', '採藥', '日光', '金萱', '頭皮', '包裝', '金萱', '差不多', '透明', '瓶子', '關係', '看起來', '琥珀色', '差別', '只有', '標示', '顏色', '名字', '包裝', '已經', '這邊', '台灣', '特色', '日光', '金萱', '魚池', '紅玉', '味道']"
"爬文後驚覺，原來電商賣的比大賣場便宜，
以後也要跟大家一樣在電商買，
長髮的我看到減少斷髮就想試試看...
1.功效和成分-
💈抗氧化&減少分岔：黑人蔘、黑色桔梗根、何首烏、黑豆、黑米、黑芝麻
💈控油&保濕：黑醋、黑莓果、無患子萃取液
💈舒緩頭皮乾燥：烏梅、黑大蒜
💈深層清潔：無患子萃取液
● 不含MI/MCI、Paraben類防腐劑
● 不含化學抗菌劑、皂鹼
2.內容物：較深的琥珀色 濃稠液體
圖片再補
3.香氣：草本香氛(沒啥人蔘味)
4.使用方式：
頭髮打濕後，均勻塗抹頭髮中斷至髮尾，
待起泡後往頭","['爬文', '驚覺', '原來', '電商', '賣場', '便宜', '電商', '長髮', '減少', '斷髮', '試試看', '功效', '成分', '抗氧化', '減少', '分岔', '黑人蔘', '黑色', '桔梗', '烏黑豆', '黑米', '黑芝麻', '控油', '保濕', '黑醋', '黑莓果', '患子', '萃取液', '舒緩', '頭皮', '乾燥', '烏梅', '大蒜', '深層', '清潔', '患子', '萃取液', 'MIMCIParaben', '防腐劑', '化學', '抗菌劑', '皂鹼', '容物', '琥珀色', '濃稠', '液體', '圖片', '香氣', '草本', '香氛', '人蔘味', '方式', '打濕', '均勻', '塗抹', '中斷', '起泡']"
"因為染髮而在觀看要買哪一款護色洗髮精(已經距離上次染髮有七年了吧，當媽之後一直沒有染)
有同事推薦這款他是買保濕的桃紅色
我是油性髮質所以選了控油款(桃橘透明色)
第一次洗的時候有點涼感
但第二次之後就洗慣了
是薄荷糖加花香
大概是拐杖糖那種甜甜微涼涼感
控油感不錯
隔天頭髮是乾燥的頭皮 可以塑型撐起來
護色效果目前覺得是算OK(大概使用了二~三週)
可以推薦給油性細軟髮質有染髮的人
並且可以接受一點點點兒薄荷感的人","['染髮', '觀看', '護色', '已經', '染髮', '同事', '推薦', '保濕', '桃紅色', '油性', '髮質', '控油款', '桃橘', '透明色', '涼感', '薄荷糖', '花香', '大概', '拐杖糖', '甜甜', '涼感', '控油感', '不錯', '隔天', '乾燥', '頭皮', '塑型', '撐起來', '護色', '目前', '大概', '推薦給', '油性', '細軟', '髮質', '染髮', '接受', '薄荷感']"
"我本身是容易出油的細軟髮
也有輕微落髮的問題
若長出的苗子不好
有時是因為土壤養分不足的關係
再加上因為我頭皮容易出油的關係
容易有角質堆積與頭皮味的問題
更是需要好好的深層清潔
我本身是艾瑪絲產品的愛用者
其中他們家的招牌頭皮清潔液更是我的最愛
一用就是好幾年
是我回購最多的洗髮產品
他們家的頭皮清潔液一濃度不同分為2款
1%甘草次酸跟2%甘草次酸
2款我都用過
我這次使用的是2%甘草次酸
產品主打是專為頭皮養護所研發的前導洗髮精，做為洗髮第一道步驟使用，無添加增稠劑，其獨特液態劑型能均勻滲透每吋髮肌，","['細軟髮', '輕微', '落髮', '長出', '苗子', '有時', '土壤', '養分', '不足', '關係', '頭皮', '關係', '角質', '堆積', '頭皮味', '好好', '深層', '清潔', '愛用', '招牌', '頭皮', '清潔液', '最愛', '回購', '最多', '頭皮', '清潔液', '濃度', '不同', '甘草', '次酸', '甘草', '次酸', '甘草', '次酸', '頭皮', '養護', '研發', '前導', '做為', '步驟', '添加', '增稠劑', '獨特', '液態', '劑型', '均勻', '滲透', '髮肌']"
"我的頭髮很短，且未染燙，可是至少半年以上的時間，頭皮超癢、頭皮屑掉不停；更可怕的是頭髮好像黏不住頭皮一樣，隨便輕輕抓一抓就掉好多根，更不用說洗頭或吹頭髮了，一度懷疑會禿頭...
這種情況和美容院阿姨討論過，她說可能是洗髮精清潔力太強了，建議我有時用清水洗就好；我照做了，幾乎沒什麼改善，連換媽媽貴桑桑的抗屑洗髮精也沒用...
然後我決定親自去買。考慮洗頭和洗身體共用一瓶，所以挑洗劑是清澈、而非乳狀的。以前用過古寶的植物性洗衣皂，覺得還不錯，這次想嘗試它們家洗髮精。它們家其實有出抗屑的(改次想試試)，但想說留","['時間', '頭皮', '超癢', '頭皮屑', '不停', '可怕', '好像', '不住', '頭皮', '隨便', '輕輕', '不用說', '洗頭', '一度', '懷疑', '禿頭', '情況', '美容院', '阿姨', '討論', '可能', '清潔力', '建議', '有時', '清水', '媽媽', '桑桑', '沒用', '然後', '決定', '親自', '考慮', '洗頭', '身體', '共用', '洗劑', '清澈', '乳狀', '以前', '古寶', '植物性', '洗衣皂', '不錯', '嘗試', '其實', '抗屑']"
"tsaio 上山採藥 日光金萱頭皮洗髮露
_
✎ 包裝：
最一開始使用是因為出差住的旅社「植光花園飯店 SOF Hotel」
浴室內所配套的洗髮精＆沐浴乳，不過是下圖艾草的(綠色)
CIAO/CIAO - [tsaio 上山採藥] 艾草洗髮乳
當時覺得使用感受不錯所以上網查，而且新包裝非常吸引我，
還發現有同風格包裝是金萱烏龍～我就下單金萱(黃色)囉！
_
包裝上特別將幾個特點提出，由icons呈現
然後就是.... 這要放大再放大的＝＝殘膠（怨！）
這貼紙的視覺很合包裝，調子一致，對整體有加分，但就是撕","['tsaio', '上山', '採藥', '日光', '金萱', '頭皮', '包裝', '出差', '旅社', '植光', '花園', '飯店', 'SOF', 'Hotel', '浴室', '配套', '沐浴乳', '下圖', '艾草', '綠色', 'CIAOCIAOtsaio', '上山', '採藥', '艾草', '當時', '感受', '不錯', '上網', '包裝', '吸引', '發現', '風格', '包裝', '金萱', '烏龍', '下單', '金萱', '黃色', '包裝', '特點', '提出', 'icons', '呈現', '然後', '放大', '放大', '殘膠怨', '貼紙', '視覺', '包裝', '調子', '一致', '整體', '加分']"
"這一款是家人買的，
撇除掉護色功能，他還有保濕、改善毛躁等功效，
雖然我沒有染燙過頭髮，
但還是拿來用用，
結果我完全不建議給健康頭髮使用，
他算是洗髮乳，洗髮精一般都是偏透明狀的，
質地算稠，加一點水也不是很好啟泡泡，
上在頭上是一坨的，花了一點時間搓出泡泡後就開始搓洗頭髮、頭皮，
開始沖水後，越沖越不對勁，
這些洗髮精怎麼沖不太掉，滑滑的糾結在一塊，
我沖了大概3便後放棄，
頭髮摸起來都很團結的在一塊，
我就只好拿出控油的洗髮精全部在洗一次頭，才拯救了我的頭髮，
因為頭髮很團結在一塊，所以也不會毛躁，","['家人', '撇除掉', '護色', '功能', '保濕', '改善', '毛躁', '功效', '染燙', '拿來', '用用', '結果', '完全', '建議', '健康', '透明狀', '質地', '稠加', '泡泡', '時間', '搓出', '泡泡', '搓洗', '頭皮', '沖水', '不對勁', '怎麼', '掉滑滑', '糾結', '在一', '大概', '放棄', '摸起來', '團結', '在一塊', '只好', '拿出', '控油', '拯救', '團結', '在一塊', '毛躁']"
"又是一次誤打誤撞地購買經驗，原本想購買的不是酒粕配方，老公看到momo購物的古寶無患子洗髮精特價，為了湊滿4瓶就入手了 。
看到青春露對腦波弱的人而言，就會衝動地買下去了吧。
偏偏Claire_P就是櫃哥櫃姐不愛的顧客，買東西超理性，是跟理組出生的養成教育有關嗎？！
從不刁難專櫃的服務員，又熟讀有機化學，所以誇大功效的說法一眼就識破，哈。
功效與成分
🍶抗氧化：日本酒粕（和美乃盆盆 ）
🍶保濕：甘油、乳酸鈉、日本酒粕（和美乃盆盆 ）、酪梨油
🍶柔潤：日本酒粕（和美乃盆盆 ）、啤酒花、荷荷葩酯
🍶抗菌：啤酒","['誤打誤撞', '購買', '經驗', '原本', '購買', '酒粕', '配方', '老公', '購物', '古寶', '無患子', '特價', '湊滿', '入手', '青春露', '腦波', '衝動', '買下去', '偏偏', 'Claire_P', '櫃哥', '櫃姐', '顧客', '東西', '超理性', '理組', '出生', '養成', '教育', '有關', '從不', '刁難', '專櫃', '服務員', '熟讀', '有機', '化學', '誇大', '功效', '說法', '識破', '功效', '成分', '抗氧化', '日本', '酒粕', '美乃盆盆', '保濕', '甘油', '乳酸鈉', '日本', '酒粕', '美乃盆盆', '酪梨油', '柔潤', '日本', '酒粕', '美乃盆盆', '啤酒', '花荷荷葩酯', '抗菌', '啤酒']"
"這款LUX膠原蛋白胺基酸洗髮精
和他們家以往的包裝挺不一樣的
主打的是日本職人調配
外包裝看起來有專業感❤❤❤
""髮的補給機能飲""!!!
他有兩種款式
我買的是""角蛋白胺基酸洗髮精""細軟易塌適用
(另外一款是染燙髮用)
這系列主打的是:
✔添加膠原蛋白胺基酸
✔為乾燥秀髮補充水份同時鎖水
✔使秀髮柔順有光澤
✔無添加矽靈、Parabens防腐劑、合成著色劑
✔半透明質地
香味是清香型淡淡的
我覺得是好聞有氣質的味道!❤
聞了不會頭暈或過香
香味持久度普普
到隔天味道幾乎聞不到(或者是我聞習慣了XD)
我自","['LUX', '膠原', '蛋白', '胺基酸', '以往', '包裝', '日本', '職人', '調配', '外包裝', '看起來', '專業', '感髮', '補給', '款式', '角蛋白', '胺基酸', '精細', '適用', '燙髮用', '添加', '膠原', '蛋白', '胺基酸', '乾燥', '秀髮', '補充', '水份', '同時', '鎖水', '秀髮', '柔順', '光澤', '添加', '矽靈', 'Parabens', '防腐劑', '合成', '著色劑', '透明質', '香味', '清香型', '淡淡', '好聞', '氣質', '味道', '頭暈', '香香味', '持久度', '普普', '隔天', '味道', '習慣']"
"身為一個頭皮敏感的人，我已經用歐萊德的產品近10年，而且是從未間斷，最誇張的時候，只要出門過夜，我都要自備洗髮精、沐浴乳。
我從國小開始，頭皮很容易敏感、發紅，甚至出現異味，看醫生也沒有獲得改善，醫生建議使用天然一點的產品，我換來換去選中歐萊德，一用至今。
我中途換過許多口味，不是一直都用茶花的。這款茶花控油洗髮精很好起泡，之前用過蠻多款控油都沒這個好起泡，沒有什麼濃厚的味道，我個人是不太喜歡洗完澡全身是沐浴乳、洗髮精的香味，我覺得很人工。
這款控油度很好，我是每天都要洗頭的人，頭髮很容易出油，目前春夏交","['身為', '頭皮', '敏感', '已經', '歐萊德', '從未', '間斷', '誇張', '出門', '過夜', '自備', '沐浴乳', '國小', '頭皮', '敏感', '發紅', '甚至', '出現', '異味', '醫生', '改善', '醫生', '建議', '天然', '換來', '換去', '選中', '歐萊德', '至今', '中途', '口味', '茶花', '茶花', '控油', '起泡', '控油', '起泡', '濃厚', '味道', '沐浴乳', '香味', '人工', '控油度', '洗頭', '目前', '春夏']"
"原本我就是個頭皮容易出油的體質，因為當店員要一整天戴著帽子，頭皮常被悶到又油又發紅，所以髮型師建議要買個天然一點的洗髮精，讓我選擇相信看看這個產品，期待著它大大主打的部分「營養學天然食材」的概念能幫助我改善又敏感又出油的體質。
但從香氣開始，我就感覺不對勁🤨，主打「天然清爽」的類型，這瓶洗髮露調的香味卻是重到讓人訝異，超級甜膩的果香甜味已經是接近果蠅會喜歡的那種感覺了，馬上定睛仔細看，嗯沒錯，標榜無添加矽靈、礦物油還有特定防腐劑僅此，雖然說是天然type，但果然不能太高估它能低香精、甚至無香精了😂。
再說","['原本', '頭皮', '體質', '店員', '帽子', '頭皮', '悶到', '發紅', '髮型師', '建議', '天然', '一點', '選擇', '相信', '期待', '大大', '營養學', '天然', '食材', '概念', '改善', '敏感', '體質', '香氣', '不對勁', '天然', '清爽', '類型', '香味', '重到', '訝異', '超級', '甜膩', '果香', '甜味', '已經', '接近', '果蠅', '馬上', '定睛', '仔細', '標榜', '添加', '矽靈', '礦物油', '特定', '防腐劑', '天然', 'type', '果然', '不能', '高估', '香精', '甚至', '香精']"
